seqnames	start	end	width	name
chr24	37681430	37681654	225	CpG:_22
chr24	37698178	37698390	213	CpG:_18
chr24	37704338	37704736	399	CpG:_39
chr24	37705857	37706174	318	CpG:_23
chr24	37720682	37721391	710	CpG:_76
chr24	37809814	37810283	470	CpG:_55
chr24	37829630	37830189	560	CpG:_48
chr24	37842465	37842930	466	CpG:_32
chr24	37874954	37876236	1283	CpG:_122
chr24	37881976	37882288	313	CpG:_32
chr24	37891555	37892194	640	CpG:_46
chr24	37908517	37909321	805	CpG:_92
chr24	37917917	37918306	390	CpG:_41
chr24	37931796	37933077	1282	CpG:_185
chr24	37965369	37965695	327	CpG:_35
chr24	37967898	37968922	1025	CpG:_89
chr24	37970449	37971034	586	CpG:_58
chr24	37977853	37979017	1165	CpG:_79
chr24	37987519	37987789	271	CpG:_23
chr24	37998359	37998614	256	CpG:_18
chr24	37999637	37999866	230	CpG:_21
chr24	38009616	38009847	232	CpG:_20
chr24	38038224	38038721	498	CpG:_43
chr24	38043169	38044449	1281	CpG:_165
chr24	38055508	38055845	338	CpG:_28
chr24	38085649	38086110	462	CpG:_44
chr24	38089315	38089535	221	CpG:_18
chr24	38090042	38090386	345	CpG:_28
chr24	38097330	38098192	863	CpG:_104
chr24	38124640	38125498	859	CpG:_87
chr24	38147537	38148109	573	CpG:_41
chr24	38154703	38156467	1765	CpG:_128
chr24	38157536	38158055	520	CpG:_53
chr24	38159023	38159446	424	CpG:_30
chr24	38160901	38161507	607	CpG:_48
chr24	38164576	38164902	327	CpG:_26
chr24	38168260	38168979	720	CpG:_94
chr24	38175198	38175609	412	CpG:_31
chr24	38187180	38188406	1227	CpG:_120
chr24	38204024	38204965	942	CpG:_97
chr24	38207164	38207811	648	CpG:_65
chr24	38220374	38220933	560	CpG:_74
chr24	38223149	38223614	466	CpG:_51
chr24	38226234	38226510	277	CpG:_26
chr24	38234988	38235467	480	CpG:_55
chr24	38252594	38252974	381	CpG:_34
chr24	38259460	38259675	216	CpG:_16
chr24	38262327	38262684	358	CpG:_45
chr24	38271011	38271223	213	CpG:_15
chr24	38273071	38273476	406	CpG:_32
chr24	38281842	38283278	1437	CpG:_138
chr24	38287894	38288949	1056	CpG:_143
chr24	38300978	38302148	1171	CpG:_163
chr24	38303975	38304204	230	CpG:_19
chr24	38310373	38312242	1870	CpG:_174
chr24	38329863	38330266	404	CpG:_42
chr24	38359317	38359820	504	CpG:_41
chr24	38360071	38360449	379	CpG:_47
chr24	38381496	38381870	375	CpG:_27
chr24	38396071	38396360	290	CpG:_28
chr24	38415439	38415824	386	CpG:_29
chr24	38421584	38422290	707	CpG:_53
chr24	38435585	38435941	357	CpG:_29
chr24	38456104	38457031	928	CpG:_119
chr24	38511363	38511676	314	CpG:_23
chr24	38523991	38524218	228	CpG:_21
chr24	38574580	38574793	214	CpG:_15
chr24	38589637	38589995	359	CpG:_30
chr24	38595196	38597577	2382	CpG:_225
chr24	38614466	38615008	543	CpG:_47
chr24	38619602	38620440	839	CpG:_68
chr24	38625171	38627107	1937	CpG:_163
chr24	38631337	38631619	283	CpG:_30
chr24	38637745	38639011	1267	CpG:_157
chr24	38639910	38640470	561	CpG:_44
chr24	38640650	38641053	404	CpG:_29
chr24	38648329	38648779	451	CpG:_39
chr24	38652118	38652527	410	CpG:_33
chr24	38658148	38659523	1376	CpG:_131
chr24	38660141	38660351	211	CpG:_22
chr24	38662474	38662968	495	CpG:_45
chr24	38665554	38666075	522	CpG:_39
chr24	38667602	38667842	241	CpG:_17
chr24	38691133	38691365	233	CpG:_21
chr24	38715723	38725807	10085	CpG:_681
chr24	38745923	38747611	1689	CpG:_202
chr24	38754421	38754835	415	CpG:_31
chr24	38755425	38755720	296	CpG:_24
chr24	38756749	38757056	308	CpG:_31
chr24	38758048	38758528	481	CpG:_41
chr24	38759937	38760598	662	CpG:_60
chr24	38764502	38764920	419	CpG:_36
chr24	38766727	38768305	1579	CpG:_135
chr24	38771654	38772300	647	CpG:_54
chr24	38782495	38783083	589	CpG:_47
chr24	38784165	38784556	392	CpG:_35
chr24	38788289	38788728	440	CpG:_35
chr24	38789914	38790318	405	CpG:_37
chr24	38793735	38795938	2204	CpG:_153
chr24	38798884	38800301	1418	CpG:_114
chr24	38800833	38801038	206	CpG:_15
chr24	38803809	38806241	2433	CpG:_154
chr24	38807391	38807730	340	CpG:_25
chr24	38808193	38810472	2280	CpG:_152
chr24	38813190	38814787	1598	CpG:_118
chr24	38817922	38819466	1545	CpG:_134
chr24	38823871	38825024	1154	CpG:_85
chr24	38826748	38827025	278	CpG:_23
chr24	38829759	38830830	1072	CpG:_139
chr24	38834367	38834665	299	CpG:_24
chr24	38861849	38862773	925	CpG:_62
chr24	38863141	38863474	334	CpG:_26
chr24	38863801	38864200	400	CpG:_35
chr24	38865748	38871736	5989	CpG:_361
chr24	38872802	38873002	201	CpG:_23
chr24	38873416	38873655	240	CpG:_22
chr24	38876620	38877669	1050	CpG:_70
chr24	38887803	38888328	526	CpG:_57
chr24	38908398	38909327	930	CpG:_99
chr24	38950912	38951132	221	CpG:_24
chr24	38964945	38965776	832	CpG:_56
chr24	38974625	38975582	958	CpG:_83
chr24	38977656	38979970	2315	CpG:_157
chr24	38989068	38990067	1000	CpG:_112
chr24	38991526	38991937	412	CpG:_35
chr24	38994785	38995083	299	CpG:_28
chr24	38999670	39000134	465	CpG:_47
chr24	39004037	39004556	520	CpG:_54
chr24	39005696	39006479	784	CpG:_57
chr24	39007348	39013101	5754	CpG:_369
chr24	39014455	39014812	358	CpG:_28
chr24	39015758	39016521	764	CpG:_59
chr24	39021335	39023249	1915	CpG:_139
chr24	39026153	39028299	2147	CpG:_150
chr24	39033701	39034041	341	CpG:_27
chr24	39049819	39050408	590	CpG:_55
chr24	39051179	39051552	374	CpG:_28
chr24	39052023	39058260	6238	CpG:_404
chr24	39065096	39065516	421	CpG:_47
chr24	39068000	39068561	562	CpG:_66
chr24	39074271	39075388	1118	CpG:_105
chr24	39076710	39076922	213	CpG:_20
chr24	39077203	39077438	236	CpG:_18
chr24	39077695	39078178	484	CpG:_36
chr24	39080374	39080826	453	CpG:_33
chr24	39081191	39081621	431	CpG:_38
chr24	39082398	39084765	2368	CpG:_166
chr24	39085294	39085509	216	CpG:_24
chr24	39086206	39086413	208	CpG:_16
chr24	39087749	39088898	1150	CpG:_79
chr24	39090265	39090638	374	CpG:_29
chr24	39098053	39098536	484	CpG:_34
chr24	39099818	39100068	251	CpG:_20
chr24	39100231	39101025	795	CpG:_120
chr24	39115372	39115604	233	CpG:_18
chr24	39125683	39126942	1260	CpG:_132
chr24	39130092	39130412	321	CpG:_21
chr24	39134149	39134448	300	CpG:_25
chr24	39143847	39144146	300	CpG:_24
chr24	39153560	39153776	217	CpG:_16
chr24	39154962	39155280	319	CpG:_22
chr24	39155868	39156132	265	CpG:_24
chr24	39156493	39157173	681	CpG:_55
chr24	39161264	39161535	272	CpG:_31
chr24	39181800	39182004	205	CpG:_14
chr24	39186759	39186996	238	CpG:_18
chr24	39238565	39238767	203	CpG:_17
chr24	39253480	39254148	669	CpG:_94
chr24	39276979	39278840	1862	CpG:_133
chr24	39280575	39281310	736	CpG:_67
chr24	39291919	39292175	257	CpG:_23
chr24	39292606	39294030	1425	CpG:_103
chr24	39296049	39296397	349	CpG:_27
chr24	39296953	39297157	205	CpG:_19
chr24	39298408	39298757	350	CpG:_27
chr24	39312844	39313166	323	CpG:_28
chr24	39313428	39313715	288	CpG:_23
chr24	39314831	39315047	217	CpG:_24
chr24	39316913	39317663	751	CpG:_83
chr24	39318146	39318376	231	CpG:_21
chr24	39319220	39319884	665	CpG:_65
chr24	39320282	39320871	590	CpG:_45
chr24	39321072	39321297	226	CpG:_20
chr24	39323151	39323382	232	CpG:_21
chr24	39324522	39325580	1059	CpG:_83
chr24	39327908	39329973	2066	CpG:_148
chr24	39330289	39330651	363	CpG:_25
chr24	39331954	39332530	577	CpG:_43
chr24	39340691	39341099	409	CpG:_43
chr24	39342849	39343458	610	CpG:_52
chr24	39347395	39347639	245	CpG:_24
chr24	39351252	39351493	242	CpG:_17
chr24	39354457	39355873	1417	CpG:_101
chr24	39363014	39363345	332	CpG:_29
chr24	39365547	39366164	618	CpG:_53
chr24	39367456	39367776	321	CpG:_24
chr24	39369988	39370762	775	CpG:_56
chr24	39372085	39372315	231	CpG:_23
chr24	39372760	39373018	259	CpG:_21
chr24	39385783	39387834	2052	CpG:_135
chr24	39388408	39388795	388	CpG:_27
chr24	39389913	39390164	252	CpG:_19
chr24	39392532	39392739	208	CpG:_17
chr24	39398013	39398422	410	CpG:_31
chr24	39417511	39417799	289	CpG:_21
chr24	39418067	39418519	453	CpG:_32
chr24	39420933	39421169	237	CpG:_20
chr24	39422694	39422942	249	CpG:_21
chr24	39423905	39424481	577	CpG:_41
chr24	39424951	39425540	590	CpG:_52
chr24	39428384	39428637	254	CpG:_21
chr24	39431030	39431306	277	CpG:_21
chr24	39437666	39438094	429	CpG:_35
chr24	39439615	39441126	1512	CpG:_110
chr24	39444889	39445241	353	CpG:_31
chr24	39446008	39446208	201	CpG:_15
chr24	39447426	39447902	477	CpG:_33
chr24	39449503	39449816	314	CpG:_27
chr24	39458672	39458988	317	CpG:_24
chr24	39459946	39460416	471	CpG:_36
chr24	39463066	39463485	420	CpG:_33
chr24	39465105	39465415	311	CpG:_29
chr24	39466483	39466930	448	CpG:_39
chr24	39468788	39469143	356	CpG:_26
chr24	39520410	39521205	796	CpG:_67
chr24	39521895	39522256	362	CpG:_26
chr24	39525380	39525614	235	CpG:_21
chr24	39552923	39553297	375	CpG:_27
chr24	39564923	39565165	243	CpG:_29
chr24	39587086	39587288	203	CpG:_14
chr24	39593010	39593246	237	CpG:_19
chr24	39595779	39596020	242	CpG:_18
chr24	39603613	39603834	222	CpG:_20
chr24	39659133	39659420	288	CpG:_24
chr24	39672402	39672800	399	CpG:_36
chr24	39683810	39684365	556	CpG:_61
chr24	39707067	39707464	398	CpG:_30
chr24	39735091	39735361	271	CpG:_23
chr24	39749456	39749697	242	CpG:_18
chr24	39881326	39881559	234	CpG:_21
chr24	40008268	40010395	2128	CpG:_287
chr24	40010702	40011029	328	CpG:_26
chr24	40092087	40092682	596	CpG:_49
chr24	40093030	40093262	233	CpG:_16
chr24	40123193	40123732	540	CpG:_38
chr24	40130605	40131369	765	CpG:_59
chr24	40155326	40155581	256	CpG:_18
chr24	40178374	40178576	203	CpG:_16
chr24	40184311	40184667	357	CpG:_29
chr24	40197596	40197935	340	CpG:_27
chr24	40213683	40215075	1393	CpG:_122
chr24	40218083	40218425	343	CpG:_26
chr24	40224355	40224679	325	CpG:_24
chr24	40243544	40243804	261	CpG:_19
chr24	40251468	40251670	203	CpG:_17
chr24	40254737	40255067	331	CpG:_27
chr24	40255305	40256523	1219	CpG:_88
chr24	40261911	40262232	322	CpG:_28
chr24	40267485	40268721	1237	CpG:_79
chr24	40280173	40280381	209	CpG:_18
chr24	40287591	40287926	336	CpG:_29
chr24	40291667	40292307	641	CpG:_60
chr24	40296846	40297310	465	CpG:_41
chr24	40299213	40300967	1755	CpG:_112
chr24	40302587	40303065	479	CpG:_34
chr24	40303733	40304189	457	CpG:_32
chr24	40311242	40311630	389	CpG:_33
chr24	40314292	40315158	867	CpG:_59
chr24	40317246	40317676	431	CpG:_37
chr24	40323994	40324217	224	CpG:_21
chr24	40333046	40333338	293	CpG:_22
chr24	40348012	40349201	1190	CpG:_166
chr24	40358324	40358687	364	CpG:_30
chr24	40360010	40360215	206	CpG:_15
chr24	40361466	40361910	445	CpG:_38
chr24	40363229	40363485	257	CpG:_27
chr24	40367274	40367630	357	CpG:_29
chr24	40372225	40372722	498	CpG:_43
chr24	40376303	40376580	278	CpG:_26
chr24	40378392	40378785	394	CpG:_28
chr24	40379363	40379734	372	CpG:_31
chr24	40380476	40380740	265	CpG:_19
chr24	40381143	40381518	376	CpG:_37
chr24	40389870	40390599	730	CpG:_57
chr24	40391448	40391836	389	CpG:_29
chr24	40393548	40394054	507	CpG:_40
chr24	40417923	40418399	477	CpG:_44
chr24	40420384	40421834	1451	CpG:_103
chr24	40422387	40422618	232	CpG:_19
chr24	40423110	40423868	759	CpG:_51
chr24	40424076	40424298	223	CpG:_18
chr24	40424936	40425254	319	CpG:_29
chr24	40426056	40426539	484	CpG:_36
chr24	40429713	40430065	353	CpG:_26
chr24	40435875	40436165	291	CpG:_26
chr24	40452256	40452959	704	CpG:_82
chr24	40463331	40463616	286	CpG:_23
chr24	40470955	40471498	544	CpG:_57
chr24	40472844	40473761	918	CpG:_121
chr24	40478561	40478921	361	CpG:_33
chr24	40480174	40480531	358	CpG:_32
chr24	40482000	40482246	247	CpG:_22
chr24	40484993	40486102	1110	CpG:_72
chr24	40486595	40486847	253	CpG:_23
chr24	40487473	40487782	310	CpG:_25
chr24	40487973	40488353	381	CpG:_30
chr24	40490246	40490535	290	CpG:_28
chr24	40492172	40492495	324	CpG:_26
chr24	40493790	40494198	409	CpG:_34
chr24	40495011	40500097	5087	CpG:_323
chr24	40503343	40503695	353	CpG:_31
chr24	40505756	40506072	317	CpG:_27
chr24	40508012	40508596	585	CpG:_42
chr24	40511140	40512226	1087	CpG:_79
chr24	40514234	40514545	312	CpG:_24
chr24	40515979	40516579	601	CpG:_42
chr24	40526021	40526298	278	CpG:_22
chr24	40530304	40531013	710	CpG:_114
chr24	40537944	40539017	1074	CpG:_91
chr24	40542356	40542644	289	CpG:_26
chr24	40543040	40543402	363	CpG:_34
chr24	40545208	40545472	265	CpG:_24
chr24	40545782	40546333	552	CpG:_44
chr24	40556117	40556392	276	CpG:_26
chr24	40562006	40564788	2783	CpG:_200
chr24	40566858	40567150	293	CpG:_26
chr24	40568041	40568399	359	CpG:_42
chr24	40569103	40569856	754	CpG:_68
chr24	40572684	40573140	457	CpG:_37
chr24	40574155	40574356	202	CpG:_16
chr24	40577499	40577969	471	CpG:_36
chr24	40618214	40618426	213	CpG:_17
chr24	40622206	40622442	237	CpG:_19
chr24	40624957	40625332	376	CpG:_36
chr24	40640690	40642065	1376	CpG:_104
chr24	40644710	40645066	357	CpG:_31
chr24	40658912	40659989	1078	CpG:_148
chr24	40671333	40672890	1558	CpG:_169
chr24	40677597	40678005	409	CpG:_32
chr24	40678517	40678719	203	CpG:_17
chr24	40681532	40681776	245	CpG:_20
chr24	40686059	40686283	225	CpG:_22
chr24	40694097	40694938	842	CpG:_113
chr24	40697250	40697713	464	CpG:_33
chr24	40698458	40699015	558	CpG:_42
chr24	40699763	40701112	1350	CpG:_105
chr24	40702470	40702735	266	CpG:_27
chr24	40703917	40704695	779	CpG:_64
chr24	40708260	40708734	475	CpG:_38
chr24	40709486	40709856	371	CpG:_27
chr24	40713052	40713458	407	CpG:_38
chr24	40714305	40714565	261	CpG:_25
chr24	40720646	40722589	1944	CpG:_252
chr24	40734931	40735221	291	CpG:_22
chr24	40741228	40741446	219	CpG:_21
chr24	40762937	40763268	332	CpG:_30
chr24	40763946	40764479	534	CpG:_47
chr24	40764739	40765212	474	CpG:_35
chr24	40768117	40768398	282	CpG:_24
chr24	40776683	40776934	252	CpG:_20
chr24	40778769	40779056	288	CpG:_24
chr24	40779780	40780206	427	CpG:_41
chr24	40789927	40790581	655	CpG:_42
chr24	40791339	40792400	1062	CpG:_77
chr24	40793307	40794071	765	CpG:_55
chr24	40795007	40795372	366	CpG:_28
chr24	40795850	40796989	1140	CpG:_81
chr24	40797471	40797839	369	CpG:_33
chr24	40799760	40800561	802	CpG:_78
chr24	40803545	40803767	223	CpG:_23
chr24	40804765	40805257	493	CpG:_40
chr24	40806696	40806954	259	CpG:_22
chr24	40807132	40807336	205	CpG:_18
chr24	40809479	40809829	351	CpG:_41
chr24	40811653	40812023	371	CpG:_34
chr24	40812234	40812541	308	CpG:_24
chr24	40820246	40821130	885	CpG:_112
chr24	40829149	40832007	2859	CpG:_231
chr24	40833322	40833783	462	CpG:_39
chr24	40834621	40835011	391	CpG:_29
chr24	40846026	40846482	457	CpG:_34
chr24	40847493	40849493	2001	CpG:_131
chr24	40852190	40852664	475	CpG:_33
chr24	40859246	40859646	401	CpG:_32
chr24	40860089	40860375	287	CpG:_29
chr24	40862423	40863083	661	CpG:_48
chr24	40869452	40870749	1298	CpG:_96
chr24	40872844	40873112	269	CpG:_21
chr24	40874382	40876343	1962	CpG:_129
chr24	40878654	40878899	246	CpG:_21
chr24	40879408	40880071	664	CpG:_52
chr24	40883111	40890309	7199	CpG:_438
chr24	40895334	40895711	378	CpG:_38
chr24	40896478	40896924	447	CpG:_36
chr24	40900453	40900730	278	CpG:_23
chr24	40901528	40902108	581	CpG:_52
chr24	40903830	40904092	263	CpG:_22
chr24	40905375	40905795	421	CpG:_40
chr24	40907677	40908377	701	CpG:_52
chr24	40912427	40914247	1821	CpG:_124
chr24	40917622	40918114	493	CpG:_55
chr24	40919680	40919881	202	CpG:_16
chr24	40922911	40923184	274	CpG:_19
chr24	40923377	40924038	662	CpG:_50
chr24	40925471	40926894	1424	CpG:_106
chr24	40929536	40930404	869	CpG:_65
chr24	40930603	40930859	257	CpG:_19
chr24	40932836	40938847	6012	CpG:_398
chr24	40939331	40939861	531	CpG:_38
chr24	40941354	40941564	211	CpG:_18
chr24	40943210	40944805	1596	CpG:_115
chr24	40945439	40947027	1589	CpG:_108
chr24	40948497	40948757	261	CpG:_21
chr24	40954814	40957780	2967	CpG:_198
chr24	40960190	40965446	5257	CpG:_363
chr24	40974909	40975841	933	CpG:_81
chr24	40977581	40978009	429	CpG:_33
chr24	40978280	40978487	208	CpG:_17
chr24	40981774	40982430	657	CpG:_46
chr24	40983064	40983314	251	CpG:_22
chr24	40983965	40984204	240	CpG:_21
chr24	40984936	40985174	239	CpG:_21
chr24	41002730	41003589	860	CpG:_72
chr24	41005715	41005955	241	CpG:_24
chr24	41007116	41007612	497	CpG:_43
chr24	41008758	41008970	213	CpG:_21
chr24	41010210	41010761	552	CpG:_52
chr24	41011925	41012956	1032	CpG:_84
chr24	41018628	41019191	564	CpG:_40
chr24	41019728	41020876	1149	CpG:_85
chr24	41022545	41023128	584	CpG:_43
chr24	41026646	41027146	501	CpG:_47
chr24	41028853	41029709	857	CpG:_69
chr24	41030929	41034011	3083	CpG:_197
chr24	41035368	41035839	472	CpG:_39
chr24	41037232	41037703	472	CpG:_39
chr24	41043990	41045397	1408	CpG:_91
chr24	41046138	41046382	245	CpG:_22
chr24	41047139	41048668	1530	CpG:_115
chr24	41050104	41050451	348	CpG:_31
chr24	41053615	41053877	263	CpG:_26
chr24	41057031	41058539	1509	CpG:_129
chr24	41059498	41059819	322	CpG:_26
chr24	41062387	41063348	962	CpG:_71
chr24	41064227	41064458	232	CpG:_23
chr24	41065624	41066610	987	CpG:_145
chr24	41067687	41068020	334	CpG:_31
chr24	41069297	41069534	238	CpG:_25
chr24	41070160	41070367	208	CpG:_21
chr24	41073169	41073789	621	CpG:_48
chr24	41074092	41074587	496	CpG:_39
chr24	41079600	41080929	1330	CpG:_111
chr24	41091299	41092439	1141	CpG:_84
chr24	41093455	41093851	397	CpG:_32
chr24	41095518	41095722	205	CpG:_17
chr24	41095854	41097226	1373	CpG:_131
chr24	41100187	41110833	10647	CpG:_733
chr24	41115194	41117765	2572	CpG:_176
chr24	41127715	41128568	854	CpG:_63
chr24	41129282	41129966	685	CpG:_54
chr24	41131076	41131291	216	CpG:_20
chr24	41136268	41136482	215	CpG:_22
chr24	41145195	41145500	306	CpG:_29
chr24	41150571	41151065	495	CpG:_45
chr24	41151960	41153712	1753	CpG:_165
chr24	41155178	41155831	654	CpG:_78
chr24	41163400	41163652	253	CpG:_23
chr24	41165120	41166317	1198	CpG:_91
chr24	41166648	41167019	372	CpG:_29
chr24	41179077	41179305	229	CpG:_23
chr24	41182256	41182746	491	CpG:_37
chr24	41184659	41185145	487	CpG:_39
chr24	41191038	41191254	217	CpG:_20
chr24	41194830	41195056	227	CpG:_20
chr24	41195525	41195988	464	CpG:_32
chr24	41202066	41202268	203	CpG:_17
chr24	41204702	41205415	714	CpG:_62
chr24	41206527	41206760	234	CpG:_23
chr24	41211705	41212605	901	CpG:_71
chr24	41217482	41218081	600	CpG:_79
chr24	41221505	41223107	1603	CpG:_107
chr24	41223512	41223732	221	CpG:_20
chr24	41229036	41231096	2061	CpG:_133
chr24	41231840	41232043	204	CpG:_19
chr24	41234774	41244335	9562	CpG:_677
chr24	41250667	41251057	391	CpG:_33
chr24	41253542	41254005	464	CpG:_35
chr24	41255870	41256447	578	CpG:_41
chr24	41257481	41268935	11455	CpG:_827
chr24	41270397	41270810	414	CpG:_34
chr24	41274209	41274430	222	CpG:_19
chr24	41275078	41276107	1030	CpG:_93
chr24	41283933	41284172	240	CpG:_19
chr24	41284402	41284835	434	CpG:_36
chr24	41288258	41289569	1312	CpG:_156
chr24	41296090	41296296	207	CpG:_17
chr24	41296579	41297908	1330	CpG:_91
chr24	41298599	41298875	277	CpG:_26
chr24	41299518	41300124	607	CpG:_57
chr24	41301486	41303412	1927	CpG:_176
chr24	41307310	41307920	611	CpG:_61
chr24	41309793	41310067	275	CpG:_34
chr24	41317276	41317673	398	CpG:_53
chr24	41318375	41318891	517	CpG:_35
chr24	41320874	41321197	324	CpG:_25
chr24	41324867	41325280	414	CpG:_31
chr24	41330902	41331495	594	CpG:_47
chr24	41332271	41332478	208	CpG:_17
chr24	41335449	41335717	269	CpG:_25
chr24	41336564	41336773	210	CpG:_19
chr24	41337343	41337775	433	CpG:_37
chr24	41339711	41340236	526	CpG:_61
chr24	41341511	41341771	261	CpG:_24
chr24	41342473	41343016	544	CpG:_41
chr24	41343924	41344418	495	CpG:_40
chr24	41346297	41346849	553	CpG:_45
chr24	41348769	41348969	201	CpG:_15
chr24	41352894	41353259	366	CpG:_28
chr24	41367976	41368712	737	CpG:_58
chr24	41369781	41370205	425	CpG:_37
chr24	41370880	41371334	455	CpG:_36
chr24	41373685	41374630	946	CpG:_76
chr24	41379560	41380020	461	CpG:_32
chr24	41382822	41383027	206	CpG:_16
chr24	41394104	41394326	223	CpG:_21
chr24	41395256	41396598	1343	CpG:_94
chr24	41397211	41397838	628	CpG:_51
chr24	41398230	41398498	269	CpG:_22
chr24	41399580	41399923	344	CpG:_31
chr24	41400451	41400737	287	CpG:_25
chr24	41401530	41402213	684	CpG:_65
chr24	41403211	41403517	307	CpG:_27
chr24	41404294	41404592	299	CpG:_24
chr24	41408225	41408643	419	CpG:_35
chr24	41409135	41413657	4523	CpG:_313
chr24	41423337	41423539	203	CpG:_18
chr24	41425904	41427003	1100	CpG:_133
chr24	41432309	41434582	2274	CpG:_239
chr24	41443928	41444383	456	CpG:_34
chr24	41445159	41445634	476	CpG:_42
chr24	41449959	41450587	629	CpG:_52
chr24	41451210	41451915	706	CpG:_60
chr24	41456586	41457074	489	CpG:_75
chr24	41458930	41459218	289	CpG:_25
chr24	41461594	41462366	773	CpG:_55
chr24	41463211	41463904	694	CpG:_83
chr24	41464768	41466064	1297	CpG:_96
chr24	41470453	41471138	686	CpG:_54
chr24	41478266	41479173	908	CpG:_76
chr24	41480877	41481094	218	CpG:_26
chr24	41483055	41483280	226	CpG:_16
chr24	41483456	41483939	484	CpG:_46
chr24	41487339	41487559	221	CpG:_24
chr24	41495575	41495793	219	CpG:_19
chr24	41496598	41496842	245	CpG:_25
chr24	41497244	41501806	4563	CpG:_298
chr24	41502212	41502458	247	CpG:_23
chr24	41504577	41506156	1580	CpG:_139
chr24	41509004	41509245	242	CpG:_23
chr24	41510263	41511725	1463	CpG:_118
chr24	41512101	41512802	702	CpG:_49
chr24	41514285	41515853	1569	CpG:_260
chr24	41517311	41517944	634	CpG:_48
chr24	41518833	41519160	328	CpG:_24
chr24	41519318	41521354	2037	CpG:_150
chr24	41523472	41523733	262	CpG:_23
chr24	41524881	41525552	672	CpG:_48
chr24	41531385	41531776	392	CpG:_32
chr24	41532576	41532984	409	CpG:_46
chr24	41533532	41534046	515	CpG:_37
chr24	41536010	41536840	831	CpG:_79
chr24	41538527	41539295	769	CpG:_52
chr24	41540588	41541129	542	CpG:_58
chr24	41544988	41545255	268	CpG:_30
chr24	41545995	41546411	417	CpG:_38
chr24	41547610	41548378	769	CpG:_53
chr24	41548800	41549267	468	CpG:_34
chr24	41551472	41551835	364	CpG:_36
chr24	41557015	41558084	1070	CpG:_183
chr24	41559844	41560190	347	CpG:_26
chr24	41563154	41563577	424	CpG:_33
chr24	41568897	41569977	1081	CpG:_102
chr24	41577030	41588692	11663	CpG:_699
chr24	41590146	41591948	1803	CpG:_134
chr24	41593938	41597241	3304	CpG:_328
chr24	41598273	41598531	259	CpG:_20
chr24	41599606	41599836	231	CpG:_29
chr24	41600579	41600933	355	CpG:_28
chr24	41601206	41601844	639	CpG:_53
chr24	41603908	41605424	1517	CpG:_172
chr24	41608275	41609352	1078	CpG:_82
chr24	41609677	41610081	405	CpG:_30
chr24	41611479	41612457	979	CpG:_80
chr24	41614688	41615087	400	CpG:_44
chr24	41616001	41617400	1400	CpG:_108
chr24	41620913	41621265	353	CpG:_31
chr24	41630527	41631069	543	CpG:_43
chr24	41631794	41632356	563	CpG:_45
chr24	41637016	41637309	294	CpG:_26
chr24	41646935	41647277	343	CpG:_25
chr24	41651728	41652123	396	CpG:_36
chr24	41654086	41654348	263	CpG:_22
chr24	41655185	41655455	271	CpG:_25
chr24	41655812	41656083	272	CpG:_22
chr24	41657425	41657787	363	CpG:_29
chr24	41658309	41658763	455	CpG:_35
chr24	41671078	41671730	653	CpG:_47
chr24	41672658	41672897	240	CpG:_24
chr24	41678000	41678390	391	CpG:_33
chr24	41685718	41685961	244	CpG:_22
chr24	41687361	41688072	712	CpG:_58
chr24	41689749	41690073	325	CpG:_28
chr24	41693741	41694000	260	CpG:_23
chr24	41694695	41695028	334	CpG:_25
chr24	41697571	41697872	302	CpG:_22
chr24	41699119	41699732	614	CpG:_51
chr24	41700275	41700556	282	CpG:_24
chr24	41701809	41702013	205	CpG:_16
chr24	41703003	41703212	210	CpG:_17
chr24	41703344	41703894	551	CpG:_45
chr24	41704987	41705256	270	CpG:_24
chr24	41711919	41712629	711	CpG:_59
chr24	41719418	41719639	222	CpG:_18
chr24	41723764	41725424	1661	CpG:_113
chr24	41726533	41726906	374	CpG:_34
chr24	41729182	41729411	230	CpG:_23
chr24	41729926	41730691	766	CpG:_86
chr24	41731938	41732302	365	CpG:_36
chr24	41738131	41738341	211	CpG:_17
chr24	41740176	41742698	2523	CpG:_185
chr24	41745349	41746696	1348	CpG:_99
chr24	41756053	41757186	1134	CpG:_79
chr24	41766486	41766716	231	CpG:_18
chr24	41771109	41773253	2145	CpG:_264
chr24	41778896	41779152	257	CpG:_22
chr24	41780326	41780756	431	CpG:_33
chr24	41783827	41784362	536	CpG:_60
chr24	41786844	41787216	373	CpG:_41
chr24	41790376	41791091	716	CpG:_63
chr24	41796510	41796722	213	CpG:_19
chr24	41800299	41801063	765	CpG:_109
chr24	41814287	41814726	440	CpG:_30
chr24	41845562	41846206	645	CpG:_76
chr24	41863835	41865830	1996	CpG:_134
chr24	41868355	41868606	252	CpG:_29
chr24	41869208	41871161	1954	CpG:_136
chr24	41872679	41872890	212	CpG:_18
chr24	41873626	41874052	427	CpG:_35
chr24	41874541	41874819	279	CpG:_27
chr24	41875477	41875928	452	CpG:_34
chr24	41876233	41876586	354	CpG:_28
chr24	41876956	41877358	403	CpG:_35
chr24	41877903	41878329	427	CpG:_30
chr24	41880880	41881442	563	CpG:_47
chr24	41883445	41883864	420	CpG:_31
chr24	41890222	41890529	308	CpG:_36
chr24	41891577	41891788	212	CpG:_21
chr24	41895529	41896931	1403	CpG:_105
chr24	41898943	41899164	222	CpG:_23
chr24	41900933	41908089	7157	CpG:_576
